simulation_id,sample_key,cell_id,time_trace,dis_to_target,simulation_file
20250717_091746_1.0,1,16,[1.00001    1.00388934 1.01758535 ... 0.98098495 0.99767607 1.01943685],1,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_88.h5
20250717_091746_1.0,1,17,[1.00001    0.99267066 0.98399545 ... 1.01145849 1.00459189 0.99900024],1,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_88.h5
20250717_091746_1.0,1,18,[1.00001    1.00661935 1.00206725 ... 1.0575759  1.07023948 1.06452323],1,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_88.h5
20250717_091746_1.0,1,19,[1.00001    1.00533117 1.01834027 ... 1.13754977 1.1414377  1.14421035],2,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_88.h5
20250717_091746_1.0,1,20,[1.00001    0.98525448 0.9762532  ... 1.01535391 1.02345318 1.03921936],3,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_88.h5
20250717_091746_1.0,1,21,[1.00001    0.9710872  0.97414737 ... 1.00409195 0.99963584 1.00293364],3,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_88.h5
20250717_091746_1.0,1,22,[1.00001    1.00995321 1.01991607 ... 0.9899776  0.99091241 0.99139056],2,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_88.h5
20250717_091746_1.0,1,23,[1.00001    0.99615289 1.00351001 ... 0.95795801 0.9501873  0.95160088],1,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_88.h5
20250717_091746_1.0,1,24,[1.00001    1.01088772 1.01676931 ... 1.05008686 1.06192408 1.06274101],0,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_88.h5
20250717_091746_1.0,1,25,[1.00001    0.99018243 0.99425665 ... 1.08137944 1.07941797 1.07853746],1,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_88.h5
20250717_091746_1.0,1,26,[1.00001    0.99781545 0.9918612  ... 1.07676688 1.08247335 1.08152237],2,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_88.h5
20250717_091746_1.0,1,27,[1.00001    0.99633114 0.99918782 ... 0.98525221 0.98456235 0.98733432],3,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_88.h5
20250717_091746_1.0,1,28,[1.00001    1.00555858 1.00809795 ... 1.00604274 0.99804784 0.99997112],3,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_88.h5
20250717_091746_1.0,1,29,[1.00001    0.98869244 0.99487963 ... 1.03142947 1.00945676 1.01094981],2,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_88.h5
20250717_091746_1.0,1,30,[1.00001    1.01511709 1.01624485 ... 0.98862033 0.98952347 0.99849434],2,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_88.h5
20250717_091746_1.0,1,31,[1.00001    1.00974801 1.00039545 ... 1.0514841  1.0557714  1.0627451 ],1,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_88.h5
20250717_091746_1.0,1,32,[1.00001    1.00265886 1.01954429 ... 1.03933629 1.04010177 1.04743758],2,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_88.h5
20250717_091746_1.0,1,33,[1.00001    0.99307877 0.98909266 ... 1.11838172 1.12496282 1.09265988],2,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_88.h5
20250717_091746_1.0,1,34,[1.00001    0.99523607 0.98855611 ... 1.00425725 0.98680482 0.98396224],3,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_88.h5
20250717_091746_1.0,1,35,[1.00001    0.99986091 1.01074289 ... 1.03084481 1.02637322 1.02234361],4,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_88.h5
20250717_091746_1.0,1,36,[1.00001    0.99307253 1.00051913 ... 0.98678791 0.99901775 0.98517461],3,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_88.h5
20250717_091746_1.0,1,37,[1.00001    1.00150923 0.99873872 ... 1.02333733 1.03277762 1.03745673],3,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_88.h5
20250717_091746_1.0,1,38,[1.00001    1.00472515 1.00508787 ... 1.08718076 1.09442535 1.0927003 ],2,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_88.h5
20250717_091746_1.0,1,39,[1.00001    0.98066532 0.98524783 ... 1.07503962 1.06904261 1.0663005 ],3,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_88.h5
20250717_091746_1.0,1,40,[1.00001    0.98769645 0.9830232  ... 0.97691381 0.97926403 0.95910767],3,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_88.h5
20250717_091746_1.0,1,41,[1.00001    1.01203961 1.01392828 ... 0.98399476 0.97629645 0.98638641],4,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_88.h5
20250717_091746_1.0,1,42,[1.00001    1.01220085 1.02018743 ... 1.0753902  1.08887379 1.06518849],5,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_88.h5
20250717_091746_1.0,1,43,[1.00001    0.98963389 0.98532438 ... 1.00535544 1.0191308  1.01850834],4,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_88.h5
20250717_091746_1.0,1,44,[1.00001    0.99803514 0.99212217 ... 1.05575382 1.04835616 1.04482764],4,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_88.h5
20250717_091746_1.0,1,45,[1.00001    1.00658447 1.00160694 ... 1.04454943 1.03820106 1.04017853],3,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_88.h5
20250717_091746_1.0,1,46,[1.00001    1.00193952 1.0037191  ... 0.99140193 0.9804952  0.98479233],4,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_88.h5
20250717_091746_1.0,1,47,[1.00001    0.9979696  0.96587219 ... 1.06575307 1.07236582 1.06225932],4,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_88.h5
20250717_091746_1.0,1,48,[1.00001    1.01684726 1.02408436 ... 0.95885947 0.95015392 0.95628875],5,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_88.h5
20250717_092300_1.0,1,0,[1.00001    1.00411058 0.98632785 ... 1.00791145 1.02432548 1.02105756],4,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_89.h5
20250717_092300_1.0,1,1,[1.00001    0.98308042 0.97763962 ... 1.05753297 1.0504718  1.05699032],4,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_89.h5
20250717_092300_1.0,1,2,[1.00001    0.98803198 0.98301134 ... 0.9892509  0.99705564 1.01321259],3,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_89.h5
20250717_092300_1.0,1,3,[1.00001    0.99726454 1.00991367 ... 1.02192109 1.02838366 1.02641455],3,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_89.h5
20250717_092300_1.0,1,4,[1.00001    1.0033643  1.01113277 ... 1.01191105 1.02147421 1.01320201],3,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_89.h5
20250717_092300_1.0,1,5,[1.00001    1.0062379  1.00672011 ... 1.05213466 1.03940128 1.03176529],4,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_89.h5
20250717_092300_1.0,1,6,[1.00001    1.00428942 1.00610574 ... 1.09065555 1.06755852 1.07193961],4,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_89.h5
20250717_092300_1.0,1,7,[1.00001    1.00581551 1.01280634 ... 0.98111595 0.99096089 0.98919202],3,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_89.h5
20250717_092300_1.0,1,8,[1.00001    1.00077523 0.9965209  ... 0.95672808 0.97697389 0.98052386],3,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_89.h5
20250717_092300_1.0,1,9,[1.00001    0.98734592 0.971402   ... 1.01593884 1.00443572 1.01709838],2,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_89.h5
20250717_092300_1.0,1,10,[1.00001    1.00600925 1.01337761 ... 0.97930213 0.96965836 0.97913026],2,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_89.h5
20250717_092300_1.0,1,11,[1.00001    1.00109265 1.0003833  ... 0.95718612 0.95740563 0.97173919],2,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_89.h5
20250717_092300_1.0,1,12,[1.00001    1.00332979 1.0090122  ... 0.92634893 0.93361067 0.93193363],3,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_89.h5
20250717_092300_1.0,1,13,[1.00001    1.01492286 1.00710879 ... 0.98441157 0.99556441 0.98126924],3,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_89.h5
20250717_092300_1.0,1,14,[1.00001    0.99877723 1.01373682 ... 1.04192682 1.046987   1.06458395],3,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_89.h5
20250717_092300_1.0,1,15,[1.00001    1.00402837 1.01991354 ... 0.97095231 0.95694851 0.96822777],2,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_89.h5
20250717_092300_1.0,1,16,[1.00001    0.99888961 0.99348436 ... 1.01540014 1.0277783  1.01267555],1,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_89.h5
20250717_092300_1.0,1,17,[1.00001    1.01404617 1.03311766 ... 0.94743938 0.96599097 0.96148772],1,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_89.h5
20250717_092300_1.0,1,18,[1.00001    1.00316227 1.00881208 ... 0.98321663 0.98411814 0.97497116],1,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_89.h5
20250717_092300_1.0,1,19,[1.00001    0.98362872 0.97809652 ... 1.00011615 0.97001397 0.97200671],2,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_89.h5
20250717_092300_1.0,1,20,[1.00001    1.01273498 1.02128982 ... 1.01049883 1.01829073 1.01658889],3,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_89.h5
20250717_092300_1.0,1,21,[1.00001    1.02185971 1.02953632 ... 1.0287504  1.03057298 1.02597765],3,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_89.h5
20250717_092300_1.0,1,22,[1.00001    0.99618903 0.98229034 ... 1.07167869 1.07728719 1.07836964],2,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_89.h5
20250717_092300_1.0,1,23,[1.00001    0.98303588 0.97555565 ... 1.0080273  1.03000421 1.01556194],1,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_89.h5
20250717_092300_1.0,1,24,[1.00001    0.99322897 0.98499716 ... 0.90073542 0.88617592 0.88868266],0,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_89.h5
20250717_092300_1.0,1,25,[1.00001    0.97632047 0.98254889 ... 0.99960042 1.00137997 1.01198448],1,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_89.h5
20250717_092300_1.0,1,26,[1.00001    1.01747214 1.02431509 ... 1.00384709 1.01845755 1.00123907],2,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_89.h5
20250717_092300_1.0,1,27,[1.00001    0.99076929 1.00294174 ... 0.94231516 0.94026933 0.94863049],3,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_89.h5
20250717_092300_1.0,1,28,[1.00001    1.00712352 0.99819968 ... 0.99641073 0.99374101 0.99675662],3,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_89.h5
20250717_092300_1.0,1,29,[1.00001    1.01169172 1.03675805 ... 1.02769993 1.02770864 1.02375932],2,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_89.h5
20250717_092300_1.0,1,30,[1.00001    1.02027474 1.01073087 ... 0.97819496 0.97110943 0.97131357],2,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_89.h5
20250717_092300_1.0,1,31,[1.00001    1.00634446 1.00898988 ... 0.95624233 0.95192268 0.96514445],1,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_89.h5
20250717_092300_1.0,1,32,[1.00001    1.00062056 1.00892687 ... 0.9697674  0.98514787 1.00118445],2,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_89.h5
20250717_092300_1.0,1,33,[1.00001    0.98507992 0.99342864 ... 0.91982396 0.9059415  0.94133424],2,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_89.h5
20250717_092300_1.0,1,34,[1.00001    0.99061461 0.99252195 ... 0.99811428 0.99737319 1.00288763],3,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_89.h5
20250717_092300_1.0,1,35,[1.00001    1.0083024  1.00243974 ... 1.10550847 1.12178868 1.11543332],4,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_89.h5
20250717_092300_1.0,1,36,[1.00001    0.99416249 0.9925192  ... 0.97818634 0.98253282 0.98058855],3,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_89.h5
20250717_092300_1.0,1,37,[1.00001    0.99573413 0.99776577 ... 1.06713518 1.0688267  1.06581538],3,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_89.h5
20250717_092300_1.0,1,38,[1.00001    0.99147243 0.99021901 ... 1.0514249  1.05936508 1.0599364 ],2,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_89.h5
20250717_092300_1.0,1,39,[1.00001    0.98889782 0.99276277 ... 0.98632557 0.98804169 0.97771744],3,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_89.h5
20250717_092300_1.0,1,40,[1.00001    0.98979254 0.97948005 ... 0.95850613 0.96371695 0.96389984],3,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_89.h5
20250717_092300_1.0,1,41,[1.00001    0.99246012 0.98566383 ... 0.98114051 0.97840651 0.97434721],4,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_89.h5
20250717_092300_1.0,1,42,[1.00001    0.99225928 0.98327809 ... 1.03853564 1.04658346 1.04370814],5,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_89.h5
20250717_092300_1.0,1,43,[1.00001    1.0041232  1.01666405 ... 1.05749835 1.07644197 1.08027449],4,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_89.h5
20250717_092300_1.0,1,44,[1.00001    1.00205233 0.98067153 ... 1.06679953 1.04711411 1.0421066 ],4,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_89.h5
20250717_092300_1.0,1,45,[1.00001    1.00855797 1.00321606 ... 0.98460633 0.99860686 0.99515704],3,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_89.h5
20250717_092300_1.0,1,46,[1.00001    0.98388249 0.97838725 ... 0.94339288 0.94999146 0.93254221],4,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_89.h5
20250717_092300_1.0,1,47,[1.00001    1.00311633 1.00413669 ... 0.97040545 0.96023205 0.94872867],4,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_89.h5
20250717_092300_1.0,1,48,[1.00001    1.00825762 0.99860973 ... 0.99938389 0.99872354 1.00732922],5,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_89.h5
20250717_023540_1.0,1,0,[1.00001    0.99651846 1.00445692 ... 1.00267106 0.99325222 0.99875227],4,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_9.h5
20250717_023540_1.0,1,1,[1.00001    0.98655017 0.97544368 ... 1.03406339 1.03311126 1.00951513],4,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_9.h5
20250717_023540_1.0,1,2,[1.00001    0.97343909 0.9590553  ... 0.9798303  0.97779641 0.9738562 ],3,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_9.h5
20250717_023540_1.0,1,3,[1.00001    0.99621479 0.97128951 ... 1.022159   1.02757101 1.03040137],3,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_9.h5
20250717_023540_1.0,1,4,[1.00001    0.9986244  0.99111666 ... 0.96949118 0.96823075 0.95748785],3,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_9.h5
20250717_023540_1.0,1,5,[1.00001    1.01095557 1.02936674 ... 1.00565739 1.00571122 1.00415069],4,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_9.h5
20250717_023540_1.0,1,6,[1.00001    0.98667666 0.99008693 ... 1.00641118 1.01163206 1.02910177],4,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_9.h5
20250717_023540_1.0,1,7,[1.00001    0.99628843 0.98986547 ... 0.98332726 0.97703269 0.95540616],3,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_9.h5
20250717_023540_1.0,1,8,[1.00001    1.01075439 1.02176166 ... 1.01575862 1.02735466 1.01109433],3,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_9.h5
20250717_023540_1.0,1,9,[1.00001    0.99376215 0.98111906 ... 0.9673075  0.96987173 0.96792131],2,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_9.h5
20250717_023540_1.0,1,10,[1.00001    1.00709238 1.01988895 ... 0.95873555 0.97592798 0.98414715],2,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_9.h5
20250717_023540_1.0,1,11,[1.00001    1.01302243 1.00805633 ... 0.96249985 0.96717579 0.97126237],2,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_9.h5
20250717_023540_1.0,1,12,[1.00001    0.99209228 0.98765229 ... 0.95110114 0.9567048  0.95331329],3,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_9.h5
20250717_023540_1.0,1,13,[1.00001    1.00710608 1.02168679 ... 0.93235869 0.94474522 0.95083262],3,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_9.h5
20250717_023540_1.0,1,14,[1.00001    1.0148201  1.01303618 ... 0.93939433 0.94026244 0.9374856 ],3,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_9.h5
20250717_023540_1.0,1,15,[1.00001    0.99885704 0.98733858 ... 0.9920474  0.99105518 0.98448946],2,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_9.h5
20250717_023540_1.0,1,16,[1.00001    1.01173286 0.99930856 ... 0.96402507 0.95949864 0.95124341],1,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_9.h5
20250717_023540_1.0,1,17,[1.00001    0.99565496 0.98193592 ... 1.02195178 1.02314905 1.00876723],1,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_9.h5
20250717_023540_1.0,1,18,[1.00001    1.00240015 0.97856057 ... 0.97641192 0.99199263 1.00234281],1,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_9.h5
20250717_023540_1.0,1,19,[1.00001    1.00767166 1.00224296 ... 0.91337091 0.917097   0.92969844],2,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_9.h5
20250717_023540_1.0,1,20,[1.00001    0.99032922 0.97594205 ... 0.98713243 0.98910282 1.00063028],3,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_9.h5
20250717_023540_1.0,1,21,[1.00001    0.99274516 0.99033803 ... 1.03888577 1.03402486 1.02448148],3,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_9.h5
20250717_023540_1.0,1,22,[1.00001    0.99149972 0.99804782 ... 1.07265755 1.06153044 1.0676215 ],2,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_9.h5
20250717_023540_1.0,1,23,[1.00001    0.99573218 1.00277087 ... 1.03799261 1.04879583 1.05311875],1,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_9.h5
20250717_023540_1.0,1,24,[1.00001    0.98952961 0.99597189 ... 1.00117573 1.00265213 1.00641832],0,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_9.h5
20250717_023540_1.0,1,25,[1.00001    1.0034222  0.99392363 ... 0.96393675 0.95024088 0.94039429],1,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_9.h5
20250717_023540_1.0,1,26,[1.00001    1.00162382 0.98486698 ... 0.99335444 0.99421643 0.98304945],2,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_9.h5
20250717_023540_1.0,1,27,[1.00001    1.00041062 1.00215807 ... 1.00984124 1.01317592 1.01176571],3,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_9.h5
20250717_023540_1.0,1,28,[1.00001    0.98772792 0.98764448 ... 1.00826636 0.99990513 0.9921293 ],3,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_9.h5
20250717_023540_1.0,1,29,[1.00001    0.98291184 0.98240301 ... 1.03907002 1.03621985 1.03232236],2,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_9.h5
20250717_023540_1.0,1,30,[1.00001    0.98757435 0.97680343 ... 1.06202092 1.08216066 1.08010133],2,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_9.h5
20250717_023540_1.0,1,31,[1.00001    1.01133906 1.01041482 ... 0.9565559  0.93824029 0.93485702],1,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_9.h5
20250717_023540_1.0,1,32,[1.00001    0.9804843  0.98720319 ... 1.0288282  1.0173221  1.01163915],2,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_9.h5
20250717_023540_1.0,1,33,[1.00001    0.99997913 1.00208315 ... 1.00263202 0.99219511 0.97811801],2,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_9.h5
20250717_023540_1.0,1,34,[1.00001    0.98691507 0.98464296 ... 0.98108316 0.99712943 0.98746847],3,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_9.h5
20250717_023540_1.0,1,35,[1.00001    0.99190254 1.01423791 ... 0.93804668 0.94164441 0.94009677],4,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_9.h5
20250717_023540_1.0,1,36,[1.00001    1.00516464 1.03442385 ... 1.03678666 1.04289256 1.04033399],3,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_9.h5
20250717_023540_1.0,1,37,[1.00001    1.00702468 1.00617797 ... 0.97726281 0.96150043 0.9523634 ],3,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_9.h5
20250717_023540_1.0,1,38,[1.00001    1.00236796 1.00341859 ... 0.96498089 0.96086008 0.95872936],2,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_9.h5
20250717_023540_1.0,1,39,[1.00001    1.01040677 0.99862877 ... 0.9342346  0.92870029 0.92430568],3,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_9.h5
20250717_023540_1.0,1,40,[1.00001    1.00403717 1.02490721 ... 0.98565279 0.98424056 1.00467658],3,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_9.h5
20250717_023540_1.0,1,41,[1.00001    0.98959012 0.99626785 ... 0.92437172 0.93503339 0.9510216 ],4,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_9.h5
20250717_023540_1.0,1,42,[1.00001    0.99137269 0.98755595 ... 1.05775685 1.05595734 1.05802616],5,sim_data__stimMag_0.50_beta_0.40_noise_0.010_kcross_0.0050_nSamples_25_9.h5
